time,gyrX,gyrY,gyrZ,accX,accY,accZ,Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
2429,3.3125,2.5625,-0.9375,-0.03466797,0.02294922,0.9555664,0.01855469,0.1943359,-0.6875
2430,3.375,2.125,-1.4375,-0.06201172,0.05419922,0.9633789,0.01855469,0.1943359,-0.6875
2432,3,1.625,-1.3125,-0.04638672,0.03857422,0.9868164,0.01855469,0.1943359,-0.6875
2434,3.0625,1.5625,-2,-0.06201172,0.04248047,0.9907227,0.01953125,0.1933594,-0.6865234
2436,2.9375,1.6875,-1.6875,-0.06201172,0.02685547,0.9672852,0.01953125,0.1933594,-0.6865234
2437,2.0625,1.0625,-1.1875,-0.05810547,0.03857422,0.9868164,0.01953125,0.1933594,-0.6865234
2439,3.0625,1,-1,-0.03857422,0.02685547,0.9868164,0.0234375,0.1967773,-0.6850586
2440,2.5625,1.125,-1.125,-0.05810547,0.03076172,0.9750977,0.0234375,0.1967773,-0.6850586
2442,2.5,0.6875,-1.0625,-0.05419922,0.02685547,0.9438477,0.0234375,0.1967773,-0.6850586
2443,1.3125,1.3125,-0.4375,-0.05810547,0.03466797,0.9516602,0.02539063,0.1918945,-0.6875
2445,1.5625,0.375,-0.375,-0.04638672,0.04248047,0.9672852,0.02539063,0.1918945,-0.6875
2446,1.375,0.6875,-0.4375,-0.04638672,0.03466797,0.9750977,0.02539063,0.1918945,-0.6875
2448,0.75,0.9375,-0.5625,-0.04638672,0.02294922,0.9516602,0.02539063,0.1918945,-0.6875
2449,1.125,1.625,-0.375,-0.04248047,0.04248047,0.9477539,0.02539063,0.1918945,-0.6875
2451,1.3125,1.8125,-0.875,-0.05810547,0.01904297,0.9829102,0.02539063,0.1918945,-0.6875
2452,0.9375,1.9375,-1,-0.04248047,0.03466797,0.9829102,0.02539063,0.1918945,-0.6875
2454,1.375,1.5,-1.0625,-0.05029297,0.03466797,0.9438477,0.01513672,0.1933594,-0.6889648
2455,1.375,2,-1.0625,-0.03857422,0.03466797,0.9516602,0.01513672,0.1933594,-0.6889648
2457,0.625,1,-0.8125,-0.06591797,0.06201172,0.9672852,0.01513672,0.1933594,-0.6889648
2458,0.9375,2,-1.3125,-0.06201172,0.04248047,0.9790039,0.01855469,0.1933594,-0.6865234
2460,0,1.0625,-1.1875,-0.04638672,0.03857422,0.9633789,0.01855469,0.1933594,-0.6865234
2461,1.125,1.25,-1.6875,-0.04638672,0.05029297,0.9829102,0.01855469,0.1933594,-0.6865234
2463,0.375,1.25,-1.125,-0.09326172,0.05419922,0.9790039,0.01855469,0.1933594,-0.6865234
2464,0.5,0.6875,-1.4375,-0.04638672,0.04248047,0.9750977,0.01855469,0.1933594,-0.6865234
2466,0.1875,0,-1,-0.05419922,0.04248047,0.9907227,0.01855469,0.1933594,-0.6865234
2467,0.0625,0.75,-1.1875,-0.06201172,0.01513672,0.9594727,0.01855469,0.1933594,-0.6865234
2469,-0.0625,0.3125,-1.1875,-0.06201172,0.03466797,0.9672852,0.02441406,0.190918,-0.6865234
2470,-0.0625,0.25,-1.5625,-0.04248047,0.03466797,0.9829102,0.02441406,0.190918,-0.6865234
2472,-0.125,0,-1.25,-0.05810547,0.03076172,0.9907227,0.02441406,0.190918,-0.6865234
2473,0.1875,0.875,-1.4375,-0.04248047,0.01904297,0.9594727,0.02783203,0.1943359,-0.6865234
2475,0.1875,0,-1.375,-0.03466797,0.04248047,0.9438477,0.02783203,0.1943359,-0.6865234
2476,0.8125,0.6875,-1.4375,-0.05810547,0.04638672,0.9321289,0.02783203,0.1943359,-0.6865234
2478,0.125,0.1875,-1.625,-0.05029297,0.03857422,0.9868164,0.01611328,0.1918945,-0.6962891
2479,-0.25,0.5625,-1.375,-0.03076172,0.05419922,0.9477539,0.01611328,0.1918945,-0.6962891
2481,0.0625,1.1875,-1.75,-0.04248047,0.04638672,0.9555664,0.01611328,0.1918945,-0.6962891
2482,0.3125,1,-1.6875,-0.04638672,0.04638672,0.9672852,0.01611328,0.1918945,-0.6962891
2484,0.5,1.8125,-1.6875,-0.04638672,0.02685547,0.9711914,0.02197266,0.1943359,-0.6948242
2485,0.8125,1.375,-1.8125,-0.05419922,0.05029297,0.9555664,0.02197266,0.1943359,-0.6948242
2487,0.75,2.25,-2.25,-0.03076172,0.05029297,0.9946289,0.02197266,0.1943359,-0.6948242
2488,1.625,2,-2.5,-0.04248047,0.05029297,0.9594727,0.01513672,0.190918,-0.6933594
2490,1.5,2.0625,-2.4375,-0.04638672,0.04638672,0.9750977,0.01513672,0.190918,-0.6933594
2491,2.25,2.75,-3.25,-0.06201172,0.04248047,0.9790039,0.01513672,0.190918,-0.6933594
2493,1.375,1.6875,-2.1875,-0.05810547,0.05029297,0.9594727,0.02441406,0.1884766,-0.6918945
2494,2.4375,2.125,-2.3125,-0.04638672,0.03076172,0.9555664,0.02441406,0.1884766,-0.6918945
2496,1.3125,1.75,-2.75,-0.05810547,0.03076172,0.9672852,0.02441406,0.1884766,-0.6918945
2497,1.625,2.0625,-2.625,-0.05810547,0.03857422,0.9438477,0.02441406,0.1884766,-0.6918945
2499,1.25,1.6875,-1.875,-0.04638672,0.03857422,0.9399414,0.01513672,0.190918,-0.6889648
2500,1.6875,1.6875,-1.625,-0.04248047,0.03076172,0.9672852,0.01513672,0.190918,-0.6889648
2502,1.3125,1.3125,-2.1875,-0.02294922,0.04248047,0.9907227,0.01513672,0.190918,-0.6889648
2503,2.0625,1,-2.125,-0.02685547,0.04638672,0.9243164,0.02685547,0.1826172,-0.6918945
2505,2.25,-0.4375,-3.1875,-0.03076172,0.03857422,0.9477539,0.02685547,0.1826172,-0.6918945
2506,2.375,-1.75,-3,-0.04638672,0.05029297,0.9594727,0.02685547,0.1826172,-0.6918945
2508,2.8125,-2.375,-4,-0.04638672,0.05029297,0.9907227,0.02441406,0.190918,-0.6933594
2509,3.25,-4.375,-3.9375,-0.02294922,0.03466797,0.9711914,0.02441406,0.190918,-0.6933594
2511,4.1875,-6,-5.0625,-0.06591797,0.03466797,0.9477539,0.02441406,0.190918,-0.6933594
2512,3.875,-8.5625,-5,-0.04638672,0.05029297,0.9438477,0.02441406,0.190918,-0.6933594
2514,4.5625,-10.375,-5.8125,-0.06201172,0.05029297,0.9750977,0.02441406,0.190918,-0.6933594
2515,5.4375,-11.875,-6,-0.03076172,0.05419922,0.9750977,0.02441406,0.190918,-0.6933594
2517,6.625,-13.5,-7.4375,-0.01513672,0.05029297,0.9672852,0.02441406,0.190918,-0.6933594
2518,8,-15.1875,-8.25,-0.03076172,0.04638672,0.9829102,0.02197266,0.1884766,-0.6948242
2520,8.125,-16.75,-8.6875,-0.03857422,0.04248047,0.9594727,0.02197266,0.1884766,-0.6948242
2521,9.625,-17.375,-8.625,-0.01513672,0.03857422,1.001953,0.02197266,0.1884766,-0.6948242
2523,11.8125,-16.5,-10.75,-0.02685547,0.06591797,1.001953,0.01611328,0.1875,-0.6962891
2524,12.75,-17.9375,-11.75,-0.01123047,0.04248047,0.9868164,0.01611328,0.1875,-0.6962891
2526,13.6875,-19,-13.125,0.01904297,0.08544922,0.9438477,0.01611328,0.1875,-0.6962891
2527,14.9375,-21.75,-15.4375,-0.01513672,0.06982422,0.9555664,0.01611328,0.1875,-0.6962891
2529,15.4375,-27.5,-18.3125,0.01513672,0.07373047,0.9321289,0.01611328,0.1875,-0.6962891
2531,18.0625,-33.625,-21.625,0.03857422,0.07763672,0.9125977,0.01611328,0.1875,-0.6962891
2533,21.0625,-37.25,-25.6875,0.05029297,0.1088867,0.9360352,0.01611328,0.1875,-0.6962891
2534,22,-36.6875,-27.1875,0.08544922,0.01123047,1.005859,0.004394531,0.1826172,-0.6918945
2536,23.25,-28.75,-28.375,0.09326172,0.03857422,1.060547,0.004394531,0.1826172,-0.6918945
2537,20.8125,-23.625,-27.375,0.08544922,0.003417969,1.001953,0.004394531,0.1826172,-0.6918945
2539,19.0625,-21.5,-27.375,0.159668,-0.02294922,0.9907227,0.003417969,0.1875,-0.6835938
2540,20.25,-15,-27.625,0.1557617,-0.01123047,0.9243164,0.003417969,0.1875,-0.6835938
2542,18.625,-6.125,-27.9375,0.2807617,0.04638672,0.9399414,0.003417969,0.1875,-0.6835938
2543,13.25,9.8125,-30.375,0.300293,0.007324219,1.017578,-0.01025391,0.1748047,-0.6948242
2545,12.8125,24.3125,-35.0625,0.3120117,0.003417969,1.107422,-0.01025391,0.1748047,-0.6948242
2546,5,47.375,-41.9375,0.4638672,0.1831055,1.193359,-0.01025391,0.1748047,-0.6948242
2548,-3.125,97.9375,-57.6875,0.5576172,0.09716797,1.575684,-0.01025391,0.1748047,-0.6948242
2549,-0.625,171.75,-74.375,0.6782227,0.2651367,1.68457,0.0009765625,0.1733398,-0.6889648
2551,13.375,260.875,-81.4375,1.017578,0.2807617,1.74707,0.0009765625,0.1733398,-0.6889648
2552,-3.25,377.25,-74.125,1.462402,-0.02685547,1.985352,0.0009765625,0.1733398,-0.6889648
2554,8.0625,468.6875,-61.0625,1.119141,0.02294922,2.14502,0.04638672,0.1791992,-0.6723633
2555,-1.125,551.375,-73.0625,1.119141,-0.4951172,2.523438,0.04638672,0.1791992,-0.6723633
2557,14.8125,617.75,-44.5625,0.2885742,-0.07763672,2.211426,0.04638672,0.1791992,-0.6723633
2558,-11.5625,708.5,-14.25,0.2651367,-0.003417969,3.377441,0.1245117,0.1826172,-0.6484375
2560,-37.5625,826,-2.625,0.2456055,0.3974609,4.11084,0.1245117,0.1826172,-0.6484375
2561,-48.375,903.6875,-8.5625,1.708008,0.1401367,5.54248,0.1245117,0.1826172,-0.6484375
2563,25.6875,977.5625,5.875,1.181641,0.2338867,4.62207,0.1245117,0.1826172,-0.6484375
2564,33.4375,806.625,55.5,-3.51416,1.287109,2.937012,0.2387695,0.1967773,-0.581543
2566,-46.0625,536.8125,51.25,-3.962891,1.856445,4.224121,0.2387695,0.1967773,-0.581543
2567,-39.0625,228.75,5.5,-4.001465,1.524902,4.797363,0.2387695,0.1967773,-0.581543
2569,-80.4375,-31.9375,2.5,-2.972168,0.8461914,2.316895,0.2958984,0.2045898,-0.5205078
2570,-117.25,-199.75,6.1875,-0.9985352,0.4560547,2.511719,0.2958984,0.2045898,-0.5205078
2572,-92.5,-256.3125,-9.4375,-0.5146484,0.1088867,2.940918,0.2958984,0.2045898,-0.5205078
2573,-45.3125,-278.25,-24,-0.1479492,-0.5185547,3.014648,0.2875977,0.2290039,-0.5175781
2575,-7.3125,-270.5625,-30.25,0.08154297,-0.6665039,1.918945,0.2875977,0.2290039,-0.5175781
2576,4.25,-248.125,-31.3125,0.2026367,-0.6005859,1.216797,0.2875977,0.2290039,-0.5175781
2578,-10.3125,-197.4375,-32.375,0.4951172,-0.4990234,0,0.2875977,0.2290039,-0.5175781
2579,-30.4375,-123.0625,-39.5,0.4326172,-0.9438477,-0.03857422,0.2666016,0.2431641,-0.5205078
2581,-18.1875,-65.3125,-47,0.4677734,-0.8891602,-0.1166992,0.2666016,0.2431641,-0.5205078
2582,-16.0625,-7.75,-56.1875,0.4287109,-0.7485352,-0.4638672,0.2666016,0.2431641,-0.5205078
2584,-20.125,35.125,-67.3125,0.4013672,-0.7485352,-0.3583984,0.2666016,0.2641602,-0.5024414
2585,-10.3125,59.0625,-78.8125,0.2651367,-0.7563477,-0.2260742,0.2666016,0.2641602,-0.5024414
2587,-4.8125,76.625,-88.1875,0.2573242,-0.6938477,0.03857422,0.2666016,0.2641602,-0.5024414
2588,0.9375,92.125,-96.4375,0.3081055,-0.6201172,0.4677734,0.2758789,0.2758789,-0.5009766
2590,6.8125,99.5625,-102,0.3081055,-0.5498047,0.6201172,0.2758789,0.2758789,-0.5009766
2591,10.9375,103.25,-108.875,0.4052734,-0.3701172,0.9282227,0.2758789,0.2758789,-0.5009766
2593,16.0625,99.0625,-114.5625,0.4326172,-0.2612305,1.181641,0.2758789,0.2758789,-0.5009766
2594,22.4375,86.5625,-119,0.4716797,-0.1635742,1.240234,0.2758789,0.2758789,-0.5009766
2596,25.625,67.5,-122.0625,0.4287109,0.06591797,1.263672,0.2758789,0.2758789,-0.5009766
2597,23.5625,40.625,-122.125,0.4365234,0.2612305,1.240234,0.2758789,0.2758789,-0.5009766
2599,18.25,13.25,-118.9375,0.4833984,0.3388672,1.244141,0.2900391,0.3046875,-0.4799805
2600,11.375,-10.1875,-113.1875,0.5966797,0.4716797,1.189453,0.2900391,0.3046875,-0.4799805
2602,5.25,-26.5,-104.75,0.6435547,0.5068359,1.064453,0.2900391,0.3046875,-0.4799805
2603,0.1875,-37.8125,-98.0625,0.7211914,0.5068359,0.9985352,0.2924805,0.3139648,-0.4936523
2605,-4.75,-47.125,-88.6875,0.7524414,0.5302734,0.8305664,0.2924805,0.3139648,-0.4936523
2606,-8.875,-57.8125,-79.625,0.7719727,0.5146484,0.6782227,0.2924805,0.3139648,-0.4936523
2608,-12.1875,-68.875,-73,0.7641602,0.5068359,0.6279297,0.2924805,0.3139648,-0.4936523
2609,-15.375,-79.0625,-65.75,0.8032227,0.4794922,0.4560547,0.2924805,0.3139648,-0.4936523
2611,-17.375,-88.375,-59.8125,0.7993164,0.4052734,0.3466797,0.2924805,0.3139648,-0.4936523
2612,-18,-93.4375,-54.9375,0.8461914,0.3974609,0.284668,0.2924805,0.3139648,-0.4936523
2614,-17.6875,-95.0625,-51.8125,0.8969727,0.3237305,0.2182617,0.2597656,0.3427734,-0.4951172
2615,-14.625,-96.8125,-48.8125,0.9204102,0.3081055,0.1557617,0.2597656,0.3427734,-0.4951172
2617,-12.25,-95.9375,-46.125,0.8930664,0.315918,0.128418,0.2597656,0.3427734,-0.4951172
2618,-9.0625,-95.8125,-43.9375,0.8813477,0.3081055,0.1635742,0.2529297,0.3452148,-0.4868164
2620,-5.6875,-96.4375,-41.5,0.8344727,0.284668,0.2026367,0.2529297,0.3452148,-0.4868164
2621,0.1875,-99.4375,-40.125,0.7797852,0.300293,0.2338867,0.2529297,0.3452148,-0.4868164
2623,5.0625,-103.0625,-38.3125,0.7446289,0.2651367,0.3349609,0.2431641,0.3466797,-0.4980469
2624,11.3125,-108.9375,-36.375,0.6977539,0.2729492,0.3935547,0.2431641,0.3466797,-0.4980469
2626,16,-116.1875,-33.9375,0.6357422,0.315918,0.4521484,0.2431641,0.3466797,-0.4980469
2628,19.6875,-124.9375,-31.875,0.5654297,0.3276367,0.5107422,0.2431641,0.3466797,-0.4980469
2630,22.8125,-133.5,-29.125,0.5341797,0.3237305,0.5029297,0.2236328,0.3510742,-0.4897461
2631,26.5,-145.5625,-27,0.5068359,0.331543,0.5458984,0.2236328,0.3510742,-0.4897461
2633,28.9375,-154.5,-23.8125,0.4326172,0.3388672,0.5576172,0.2236328,0.3510742,-0.4897461
2634,30.875,-163.5,-21.125,0.4365234,0.2924805,0.5263672,0.2109375,0.3510742,-0.4897461
2636,33.4375,-171.9375,-19.125,0.3623047,0.2729492,0.5263672,0.2109375,0.3510742,-0.4897461
2637,35.625,-177.875,-17.5,0.2807617,0.2299805,0.4990234,0.2109375,0.3510742,-0.4897461
2639,38.625,-184.1875,-15.5,0.253418,0.222168,0.4677734,0.1977539,0.3466797,-0.4936523
2640,42.5,-188.5,-14,0.2104492,0.1401367,0.4482422,0.1977539,0.3466797,-0.4936523
2642,46.0625,-190.4375,-12.75,0.128418,0.1049805,0.4482422,0.1977539,0.3466797,-0.4936523
2643,50.25,-190.75,-11.4375,0.08544922,0.09716797,0.4326172,0.1977539,0.3466797,-0.4936523
2645,54.0625,-189.75,-9.8125,-0.01123047,0.06201172,0.4365234,0.184082,0.3349609,-0.4799805
2646,57,-188.9375,-8.3125,-0.1166992,0.03466797,0.4599609,0.184082,0.3349609,-0.4799805
2648,59.75,-188.3125,-6.9375,-0.1635742,0.03857422,0.4833984,0.184082,0.3349609,-0.4799805
2649,61.5,-187.8125,-5.125,-0.2651367,-0.01904297,0.4990234,0.1782227,0.3334961,-0.4936523
2651,64.125,-186.75,-4.5,-0.3818359,-0.09326172,0.5458984,0.1782227,0.3334961,-0.4936523
2652,64.8125,-185.375,-2.375,-0.4521484,-0.07373047,0.5419922,0.1782227,0.3334961,-0.4936523
2654,64.8125,-184.875,-1.1875,-0.5185547,-0.1362305,0.5654297,0.1977539,0.3208008,-0.4868164
2655,64.5625,-182.3125,-0.875,-0.5888672,-0.1870117,0.6279297,0.1977539,0.3208008,-0.4868164
2657,64.0625,-180.125,0.4375,-0.6123047,-0.2104492,0.6201172,0.1977539,0.3208008,-0.4868164
2658,62.5,-177.125,1,-0.6977539,-0.2260742,0.6591797,0.1977539,0.3208008,-0.4868164
2660,59.6875,-174.75,2.375,-0.7446289,-0.2416992,0.7016602,0.1977539,0.3208008,-0.4868164
2661,55.375,-171.4375,4.25,-0.7915039,-0.2768555,0.7407227,0.1977539,0.3208008,-0.4868164
2663,51.5625,-168.5625,4.875,-0.8461914,-0.3388672,0.7719727,0.1977539,0.3208008,-0.4868164
2664,48,-164.6875,4.75,-0.8461914,-0.4169922,0.7954102,0.2119141,0.3071289,-0.5498047
2666,43.8125,-161.75,3.9375,-0.9086914,-0.4404297,0.8266602,0.2119141,0.3071289,-0.5498047
2667,39.125,-157.9375,2.125,-0.9516602,-0.4833984,0.9008789,0.2119141,0.3071289,-0.5498047
2669,34.9375,-155.125,0.25,-0.9907227,-0.5458984,0.9516602,0.2109375,0.2944336,-0.5942383
2670,31.75,-153.1875,-3.25,-1.037109,-0.5537109,0.9555664,0.2109375,0.2944336,-0.5942383
2672,28.3125,-152.375,-6.3125,-1.107422,-0.5849609,0.9243164,0.2109375,0.2944336,-0.5942383
2673,24.5,-151.625,-9.5625,-1.146484,-0.5771484,0.8930664,0.2109375,0.2944336,-0.5942383
2675,20.375,-151.125,-13.875,-1.189453,-0.6005859,0.8852539,0.2109375,0.2944336,-0.5942383
2676,16.8125,-149.5625,-18.3125,-1.228516,-0.5771484,0.8305664,0.2109375,0.2944336,-0.5942383
2678,14,-145.75,-21.625,-1.255859,-0.5224609,0.7368164,0.2109375,0.2944336,-0.5942383
2679,10.9375,-139.0625,-25.25,-1.306641,-0.5146484,0.7172852,0.1723633,0.2758789,-0.6708984
2681,10.1875,-131.4375,-26.4375,-1.337402,-0.4755859,0.6704102,0.1723633,0.2758789,-0.6708984
2682,9.25,-123.25,-28.125,-1.39209,-0.3818359,0.5224609,0.1723633,0.2758789,-0.6708984
2684,9,-118.9375,-29.25,-1.481934,-0.3505859,0.4169922,0.1479492,0.2734375,-0.6918945
2685,8.1875,-112.5,-29.6875,-1.481934,-0.2651367,0.2612305,0.1479492,0.2734375,-0.6918945
2687,7.1875,-100.75,-28.6875,-1.446777,-0.1987305,0.1948242,0.1479492,0.2734375,-0.6918945
2688,6.4375,-78.75,-26.0625,-1.345215,-0.1713867,0.159668,0.1245117,0.2661133,-0.7084961
2690,7,-53.5625,-22.1875,-1.306641,-0.1635742,0.1479492,0.1245117,0.2661133,-0.7084961
2691,8.3125,-30.625,-19.375,-1.333496,-0.08935547,0.1245117,0.1245117,0.2661133,-0.7084961
2693,9.875,-15.5625,-16.8125,-1.399902,-0.04638672,0.112793,0.1245117,0.2661133,-0.7084961
2694,9.8125,-1.375,-15.5625,-1.322266,-0.06591797,0.1987305,0.1254883,0.2651367,-0.730957
2696,13.1875,15.875,-14.8125,-1.236328,-0.08935547,0.4287109,0.1254883,0.2651367,-0.730957
2697,17.9375,35.75,-14.75,-1.146484,-0.1245117,0.5458984,0.1254883,0.2651367,-0.730957
2699,23.5,49.8125,-13.5,-1.134766,-0.1362305,0.7250977,0.1293945,0.2583008,-0.7617188
2700,29.9375,56.0625,-13.4375,-1.150391,-0.1088867,0.8813477,0.1293945,0.2583008,-0.7617188
2702,37.125,54.75,-14.4375,-1.169922,-0.1401367,0.9282227,0.1293945,0.2583008,-0.7617188
2703,45.0625,44.625,-17.6875,-1.162109,-0.1049805,0.9360352,0.1464844,0.2548828,-0.7700195
2705,49.125,32.875,-20.1875,-1.123047,-0.128418,0.8735352,0.1464844,0.2548828,-0.7700195
2706,53.5625,22.75,-23.25,-1.009766,-0.1557617,0.7954102,0.1464844,0.2548828,-0.7700195
2708,59,30.375,-52.125,-0.4169922,-0.9672852,0.9047852,0.1464844,0.2548828,-0.7700195
2709,6.0625,100.4375,-3.5,-1.54834,-0.07373047,0.4013672,0.1523438,0.2431641,-0.78125
2711,-152,171.75,-23.5,-0.8891602,0.6821289,0.2416992,0.1523438,0.2431641,-0.78125
2712,-79.375,177.375,-59.375,-0.8579102,-0.7211914,0.5537109,0.1523438,0.2431641,-0.78125
2714,-80.75,156,-16.5,-0.112793,-0.128418,0.8735352,0.1933594,0.2651367,-0.7895508
2715,-96.3125,179.0625,-1.4375,-0.3041992,0.6782227,1.700195,0.1933594,0.2651367,-0.7895508
2717,-112,185.875,-10.1875,-2.098145,0.4248047,2.578125,0.1933594,0.2651367,-0.7895508
2718,-99.25,93.5,16.5625,-2.30127,0.4248047,3.155273,0.2294922,0.2744141,-0.7866211
2720,-142.9375,41.0625,3.8125,-2.203613,1.395996,4.243652,0.2294922,0.2744141,-0.7866211
2721,-45.8125,-138.875,-15.6875,-1.177734,-0.4873047,4.321777,0.2294922,0.2744141,-0.7866211
2723,-38.8125,-168.125,-18.25,-0.1088867,-0.03466797,3.498535,0.2294922,0.2744141,-0.7866211
2726,13.125,-126.6875,-13.6875,0.7836914,-1.017578,0.6474609,0.2294922,0.2744141,-0.7866211
2728,-8.9375,-14.8125,4.3125,1.708008,-0.3388672,-1.509277,0.2294922,0.2744141,-0.7866211
2729,-36.1875,91.75,13.0625,1.005859,-0.6123047,-0.8774414,0.2294922,0.2744141,-0.7866211
2731,-11.5,86.75,14.125,0.2924805,-0.1245117,0.6704102,0.222168,0.2871094,-0.7895508
2732,-12.875,92.375,9.625,-0.09326172,0.5419922,1.692383,0.222168,0.2871094,-0.7895508
2734,-7.1875,73.4375,3.5625,-0.3857422,0.6435547,1.71582,0.222168,0.2871094,-0.7895508
2735,-10.875,44.8125,-3.1875,-0.175293,0.1791992,1.524902,0.2387695,0.2895508,-0.8007813
2737,0.625,39.5625,-5.5625,-0.1010742,-0.1088867,0.8735352,0.2387695,0.2895508,-0.8007813
2738,-4,47.25,-3,0.01123047,-0.09716797,0.8266602,0.2387695,0.2895508,-0.8007813
2740,10.1875,23.8125,-4.3125,-0.4287109,-0.1831055,1.403809,0.2387695,0.2895508,-0.8007813
2741,2.6875,14.375,-0.125,-0.253418,0.05419922,1.310547,0.2387695,0.2895508,-0.8007813
2743,4.6875,18.9375,-0.5,-0.1049805,-0.09326172,1.201172,0.2387695,0.2895508,-0.8007813
2744,3.9375,16.6875,1,-0.06201172,-0.01123047,0.9985352,0.2387695,0.2895508,-0.8007813
2746,2.625,14.375,1.1875,-0.06591797,0.003417969,0.9555664,0.2583008,0.2929688,-0.7880859
2747,2.4375,13,1.3125,-0.04638672,-0.01123047,0.9282227,0.2583008,0.2929688,-0.7880859
2749,3.1875,11.875,2.875,-0.1166992,-0.03076172,1.033203,0.2583008,0.2929688,-0.7880859
2750,1.75,9.1875,3.25,-0.1557617,-0.003417969,1.119141,0.2504883,0.2905273,-0.7910156
2752,2,7.5,4.1875,-0.1323242,-0.01904297,1.076172,0.2504883,0.2905273,-0.7910156
2753,0.5,5.625,5.6875,-0.1088867,-0.007324219,1.033203,0.2504883,0.2905273,-0.7910156
2755,-0.25,3.1875,5.75,-0.09326172,0.01904297,1.005859,0.2573242,0.2802734,-0.7866211
2756,0,3.9375,6.0625,-0.04638672,0.007324219,1.013672,0.2573242,0.2802734,-0.7866211
2758,0.5625,3.1875,5.6875,-0.05419922,0.03857422,0.9555664,0.2573242,0.2802734,-0.7866211
2759,0.5,4.0625,5.5625,-0.05029297,0.03076172,0.9360352,0.2573242,0.2802734,-0.7866211
2761,-0.25,2.25,4.75,-0.09326172,0.03466797,1.044922,0.2514648,0.2871094,-0.793457
2762,0,-0.1875,4.5,-0.07373047,0.03466797,1.130859,0.2514648,0.2871094,-0.793457
2764,0,3,3.5625,-0.03076172,0.05029297,0.9086914,0.2514648,0.2871094,-0.793457
2765,0.6875,3.4375,3.5,-0.05419922,0.06591797,0.8735352,0.2504883,0.2836914,-0.7851563
2767,-0.1875,0.25,2.375,-0.03466797,0.06201172,0.9946289,0.2504883,0.2836914,-0.7851563
2768,0.3125,0.875,1.6875,-0.01123047,0.06201172,0.9047852,0.2504883,0.2836914,-0.7851563
2770,-0.1875,2.8125,2.3125,-0.04248047,0.05419922,0.8930664,0.262207,0.2851563,-0.7949219
2771,-1.1875,0.5625,0.5,-0.05029297,0.06591797,0.9594727,0.262207,0.2851563,-0.7949219
2773,-1.625,0.8125,0,-0.04638672,0.04638672,0.9868164,0.262207,0.2851563,-0.7949219
2774,-0.5625,2.375,0.25,-0.07373047,0.03857422,0.9907227,0.262207,0.2851563,-0.7949219
2776,0.5,3.125,-0.5,-0.09716797,0.007324219,0.9946289,0.265625,0.2836914,-0.7963867
2777,-1.8125,2.0625,-0.5,-0.04248047,0.04638672,1.064453,0.265625,0.2836914,-0.7963867
2779,1.9375,1.9375,-1.4375,-0.06201172,0.007324219,1.021484,0.265625,0.2836914,-0.7963867
2780,-0.6875,4.125,-1.1875,-0.01904297,0.01513672,1.005859,0.2641602,0.2768555,-0.7910156
2782,3,4.25,-1.6875,-0.007324219,0.03076172,0.9907227,0.2641602,0.2768555,-0.7910156
2783,1.125,4.125,-2.1875,-0.02294922,0.01123047,1.001953,0.2641602,0.2768555,-0.7910156
2785,3.5,4.125,-1.1875,-0.05029297,0.003417969,0.9555664,0.2724609,0.2827148,-0.7880859
2786,1.4375,5.25,-1.0625,-0.09326172,0.01513672,0.9790039,0.2724609,0.2827148,-0.7880859
2788,1.8125,3.25,-1.125,-0.06201172,0.04248047,0.9985352,0.2724609,0.2827148,-0.7880859
2789,2.3125,3.75,-1.9375,-0.07373047,0.04638672,1.017578,0.2724609,0.2827148,-0.7880859
2791,2.5625,3.125,-0.9375,-0.05419922,0.03466797,0.9907227,0.2724609,0.2827148,-0.7880859
2792,4.1875,4.9375,-1.3125,-0.06591797,0.03076172,0.9477539,0.2724609,0.2827148,-0.7880859
2794,1.5625,4,-1.25,-0.04638672,0.03076172,0.9711914,0.2724609,0.2827148,-0.7880859
2795,2.875,3.1875,-1.5,-0.03857422,0.003417969,1.005859,0.2641602,0.2861328,-0.7895508
2797,2.1875,4.8125,-1.875,-0.05029297,0.03857422,1.009766,0.2641602,0.2861328,-0.7895508
2798,2.875,3.875,-1.4375,-0.08154297,0.03466797,0.9907227,0.2641602,0.2861328,-0.7895508
2800,2.6875,3.5625,-1.5625,-0.05810547,0.01904297,0.9750977,0.2700195,0.2836914,-0.7866211
2801,2.3125,3.25,-1.9375,-0.09326172,0.02685547,0.9985352,0.2700195,0.2836914,-0.7866211
2803,3.25,2.5625,-1.8125,-0.05810547,0.01513672,0.9555664,0.2700195,0.2836914,-0.7866211
2804,3.1875,5.0625,-1.625,-0.04638672,0.02294922,0.9360352,0.2700195,0.2836914,-0.7866211
2806,3.4375,2.3125,-1.8125,-0.07763672,0.03857422,0.9946289,0.2700195,0.2836914,-0.7866211
2807,3.0625,2.25,-1.4375,-0.02685547,0.03076172,0.9868164,0.2700195,0.2836914,-0.7866211
2809,3.75,2.625,-1.875,-0.07763672,0.05029297,0.9868164,0.2700195,0.2836914,-0.7866211
2810,2.1875,2.625,-1.9375,-0.05419922,0.01904297,1.009766,0.265625,0.28125,-0.793457
